year,month,uf,city_norm,diesel_common_mean,diesel_s10_mean,diesel_common_n_posts,diesel_s10_n_posts
2018,2,AP,SANTANA,3.873,4.328,20.0,8.0
2018,2,BA,ALAGOINHAS,3.229,3.326,24.0,32.0
2018,2,BA,BARREIRAS,3.522,3.588,37.0,37.0
2018,2,BA,BRUMADO,3.48,3.558,25.0,26.0
2018,2,BA,CAETITE,3.571,3.601,20.0,19.0
2018,2,BA,CAMACARI,3.294,3.387,31.0,44.0
2018,2,BA,EUNAPOLIS,3.534,3.653,22.0,32.0
2018,2,BA,FEIRA DE SANTANA,3.213,3.295,69.0,85.0
2018,2,BA,GUANAMBI,3.424,3.56,36.0,33.0
2018,2,BA,ILHEUS,3.487,3.695,45.0,45.0
2018,2,BA,IPIRA,3.295,3.408,20.0,15.0
2018,2,BA,IRECE,3.359,3.475,26.0,23.0
2018,2,BA,ITABUNA,3.416,3.534,40.0,48.0
2018,2,BA,ITAMARAJU,3.496,3.577,24.0,20.0
2018,2,BA,JACOBINA,3.249,3.351,19.0,15.0
2018,2,BA,JAGUAQUARA,3.276,3.342,28.0,18.0
2018,2,BA,JEQUIE,3.338,3.416,29.0,19.0
2018,2,BA,JUAZEIRO,3.483,3.612,14.0,22.0
2018,2,BA,LAURO DE FREITAS,3.273,3.363,15.0,37.0
2018,2,BA,LIVRAMENTO DE NOSSA SENHORA,3.469,3.553,24.0,16.0
2018,2,BA,PAULO AFONSO,3.456,3.545,20.0,29.0
2018,2,BA,POCOES,3.319,3.389,28.0,14.0
2018,2,BA,PORTO SEGURO,3.849,4.2,14.0,22.0
2018,2,BA,SALVADOR,3.278,3.406,85.0,242.0
2018,2,BA,SANTO ANTONIO DE JESUS,3.26,3.332,24.0,20.0
2018,2,BA,SENHOR DO BONFIM,3.338,3.407,32.0,16.0
2018,2,BA,SERRINHA,3.321,3.403,18.0,12.0
2018,2,BA,SIMOES FILHO,3.302,3.379,32.0,24.0
2018,2,BA,TEIXEIRA DE FREITAS,3.473,3.59,35.0,35.0
2018,2,BA,VALENCA,3.387,3.484,38.0,20.0
2018,2,BA,VITORIA DA CONQUISTA,3.304,3.479,30.0,15.0
2018,2,CE,CANINDE,3.482,3.588,22.0,19.0
2018,2,CE,CAUCAIA,,3.522,,81.0
2018,2,CE,CRATEUS,3.569,3.681,24.0,24.0
2018,2,CE,CRATO,3.674,3.751,29.0,21.0
2018,2,CE,FORTALEZA,,3.517,,399.0
2018,2,CE,ICO,3.53,3.589,13.0,26.0
2018,2,CE,IGUATU,3.512,3.626,21.0,32.0
2018,2,CE,ITAPIPOCA,3.551,3.638,24.0,27.0
2018,2,CE,JUAZEIRO DO NORTE,3.615,3.7,36.0,38.0
2018,2,CE,LIMOEIRO DO NORTE,3.57,3.606,16.0,18.0
2018,2,CE,MARACANAU,,3.513,,50.0
2018,2,CE,QUIXADA,3.575,3.652,26.0,29.0
2018,2,CE,SOBRAL,3.509,3.62,42.0,48.0
2018,2,DF,BRASILIA,3.588,3.734,60.0,105.0
2018,2,ES,ARACRUZ,3.308,3.42,19.0,23.0
2018,2,ES,CACHOEIRO DE ITAPEMIRIM,3.414,3.538,41.0,41.0
2018,2,ES,CARIACICA,3.337,3.437,28.0,30.0
2018,2,ES,COLATINA,3.492,3.578,29.0,33.0
2018,2,ES,GUARAPARI,3.428,3.526,44.0,42.0
2018,2,ES,LINHARES,3.233,3.28,35.0,38.0
2018,2,ES,SAO MATEUS,3.324,3.442,28.0,18.0
2018,2,ES,SERRA,3.325,3.438,53.0,30.0
2018,2,ES,VILA VELHA,3.315,3.426,26.0,53.0
2018,2,ES,VITORIA,3.295,3.445,35.0,70.0
2018,2,GO,AGUAS LINDAS DE GOIAS,3.725,3.83,18.0,14.0
2018,2,GO,ANAPOLIS,3.41,3.509,55.0,35.0
2018,2,GO,APARECIDA DE GOIANIA,3.353,3.463,34.0,32.0
2018,2,GO,CALDAS NOVAS,3.456,3.611,40.0,21.0
2018,2,GO,CATALAO,3.561,3.645,28.0,22.0
2018,2,GO,FORMOSA,3.518,3.637,28.0,34.0
2018,2,GO,GOIANIA,3.375,3.512,100.0,163.0
2018,2,GO,GOIATUBA,3.473,3.604,36.0,22.0
2018,2,GO,ITUMBIARA,3.472,3.542,60.0,28.0
2018,2,GO,JATAI,3.657,3.77,45.0,32.0
2018,2,GO,LUZIANIA,3.479,3.642,57.0,24.0
2018,2,GO,MINEIROS,3.508,3.649,24.0,14.0
2018,2,GO,MORRINHOS,3.484,3.639,44.0,16.0
2018,2,GO,PORANGATU,3.453,3.551,27.0,20.0
2018,2,GO,RIO VERDE,3.553,3.645,26.0,61.0
2018,2,GO,TRINDADE,3.42,3.484,28.0,5.0
2018,2,GO,VALPARAISO DE GOIAS,3.477,3.583,36.0,19.0
2018,2,MA,ACAILANDIA,3.389,3.452,25.0,25.0
2018,2,MA,BACABAL,3.2,3.236,8.0,20.0
2018,2,MA,BALSAS,3.459,3.524,24.0,28.0
2018,2,MA,BARRA DO CORDA,3.307,3.361,12.0,12.0
2018,2,MA,CAXIAS,3.316,3.407,24.0,28.0
2018,2,MA,CODO,3.416,3.46,20.0,16.0
2018,2,MA,IMPERATRIZ,3.383,3.428,44.0,58.0
2018,2,MA,PINHEIRO,3.397,3.453,16.0,12.0
2018,2,MA,PRESIDENTE DUTRA,3.329,3.382,10.0,15.0
2018,2,MA,SANTA INES,3.422,3.465,18.0,20.0
2018,2,MA,SAO JOSE DE RIBAMAR,3.191,3.275,15.0,26.0
2018,2,MA,SAO LUIS,3.225,3.287,47.0,144.0
2018,2,MG,ALFENAS,3.509,3.597,12.0,16.0
2018,2,MG,ARAGUARI,3.482,3.601,57.0,48.0
2018,2,MG,ARAXA,3.554,3.653,30.0,26.0
2018,2,MG,BARBACENA,3.516,3.529,18.0,25.0
2018,2,MG,BELO HORIZONTE,3.429,3.559,38.0,107.0
2018,2,MG,BETIM,3.386,3.467,26.0,44.0
2018,2,MG,BOM DESPACHO,3.52,3.619,26.0,24.0
2018,2,MG,CAMPO BELO,3.53,3.65,20.0,12.0
2018,2,MG,CARATINGA,3.486,3.522,28.0,16.0
2018,2,MG,CONGONHAS,3.498,3.573,17.0,20.0
2018,2,MG,CONSELHEIRO LAFAIETE,3.428,3.557,21.0,8.0
2018,2,MG,CONTAGEM,3.368,3.453,64.0,48.0
2018,2,MG,CORONEL FABRICIANO,3.431,3.549,23.0,16.0
2018,2,MG,CURVELO,3.392,3.498,20.0,28.0
2018,2,MG,DIVINOPOLIS,3.533,3.626,16.0,28.0
2018,2,MG,FORMIGA,3.472,3.585,28.0,13.0
2018,2,MG,FRUTAL,3.597,3.717,16.0,28.0
2018,2,MG,GOVERNADOR VALADARES,3.47,3.623,29.0,44.0
2018,2,MG,GUAXUPE,3.437,3.514,32.0,32.0
2018,2,MG,IPATINGA,3.391,3.465,28.0,31.0
2018,2,MG,ITABIRA,3.583,3.684,26.0,32.0
2018,2,MG,ITAJUBA,3.55,3.63,16.0,24.0
2018,2,MG,ITAUNA,3.377,3.594,21.0,8.0
2018,2,MG,ITUIUTABA,3.481,3.595,40.0,48.0
2018,2,MG,JANAUBA,3.499,3.673,20.0,20.0
2018,2,MG,JANUARIA,3.625,3.716,25.0,17.0
2018,2,MG,JOAO MONLEVADE,3.428,3.523,16.0,16.0
2018,2,MG,JOAO PINHEIRO,3.641,3.763,24.0,20.0
2018,2,MG,JUIZ DE FORA,3.456,3.655,17.0,27.0
2018,2,MG,LAVRAS,3.572,3.683,12.0,32.0
2018,2,MG,LEOPOLDINA,3.353,3.453,23.0,17.0
2018,2,MG,MANHUACU,3.462,3.579,24.0,16.0
2018,2,MG,MONTE CARMELO,3.49,3.602,31.0,31.0
2018,2,MG,MONTES CLAROS,3.412,3.573,63.0,38.0
2018,2,MG,MURIAE,3.498,3.601,25.0,29.0
2018,2,MG,NOVA LIMA,3.513,3.609,9.0,27.0
2018,2,MG,OLIVEIRA,3.375,3.473,27.0,15.0
2018,2,MG,OURO PRETO,3.64,3.702,12.0,21.0
2018,2,MG,PARA DE MINAS,3.75,3.842,23.0,24.0
2018,2,MG,PARACATU,3.697,3.791,20.0,24.0
2018,2,MG,PASSOS,3.418,3.48,24.0,30.0
2018,2,MG,PATOS DE MINAS,3.577,3.681,40.0,34.0
2018,2,MG,PATROCINIO,3.564,3.69,24.0,16.0
2018,2,MG,POCOS DE CALDAS,3.445,3.565,20.0,32.0
2018,2,MG,POUSO ALEGRE,3.507,3.575,25.0,42.0
2018,2,MG,SABARA,3.398,3.478,18.0,20.0
2018,2,MG,SAO JOAO DEL REI,3.512,3.639,16.0,16.0
2018,2,MG,SAO SEBASTIAO DO PARAISO,3.53,3.644,27.0,17.0
2018,2,MG,SETE LAGOAS,3.308,3.449,63.0,50.0
2018,2,MG,TEOFILO OTONI,3.532,3.628,32.0,32.0
2018,2,MG,TIMOTEO,3.376,3.473,12.0,20.0
2018,2,MG,TRES CORACOES,3.73,3.814,17.0,19.0
2018,2,MG,UBA,3.455,3.552,19.0,21.0
2018,2,MG,UBERABA,3.473,3.598,46.0,43.0
2018,2,MG,UBERLANDIA,3.505,3.635,87.0,45.0
2018,2,MG,UNAI,3.609,3.713,32.0,40.0
2018,2,MG,VARGINHA,3.55,3.59,29.0,38.0
2018,2,MG,VICOSA,3.749,3.82,2.0,14.0
2018,2,MS,CAMPO GRANDE,3.697,3.82,97.0,142.0
2018,2,MS,CORUMBA,3.821,4.018,23.0,19.0
2018,2,MS,COXIM,3.649,3.76,24.0,24.0
2018,2,MS,DOURADOS,3.742,3.935,14.0,39.0
2018,2,MS,NOVA ANDRADINA,3.684,3.756,20.0,20.0
2018,2,MS,PONTA PORA,3.643,3.749,13.0,16.0
2018,2,MS,TRES LAGOAS,3.901,4.005,32.0,44.0
2018,2,MT,ALTA FLORESTA,4.093,4.183,40.0,32.0
2018,2,MT,CACERES,3.578,3.661,25.0,29.0
2018,2,MT,CUIABA,3.636,3.736,119.0,214.0
2018,2,MT,RONDONOPOLIS,3.687,3.792,80.0,68.0
2018,2,MT,SINOP,3.774,3.852,29.0,45.0
2018,2,MT,SORRISO,3.813,3.929,30.0,47.0
2018,2,MT,VARZEA GRANDE,3.559,3.671,50.0,52.0
2018,2,PA,ABAETETUBA,3.726,3.803,16.0,12.0
2018,2,PA,ALENQUER,4.038,4.203,11.0,7.0
2018,2,PA,ALTAMIRA,3.862,4.137,24.0,20.0
2018,2,PA,ANANINDEUA,,3.482,,30.0
2018,2,PA,BELEM,,3.521,,82.0
2018,2,PA,BRAGANCA,3.253,3.434,8.0,8.0
2018,2,PA,CAMETA,3.465,3.49,8.0,10.0
2018,2,PA,CASTANHAL,3.433,3.527,14.0,18.0
2018,2,PA,CONCEICAO DO ARAGUAIA,3.689,3.755,20.0,16.0
2018,2,PA,ITAITUBA,3.48,3.575,16.0,20.0
2018,2,PA,MARABA,3.601,3.683,39.0,54.0
2018,2,PA,PARAGOMINAS,3.39,3.495,16.0,16.0
2018,2,PA,PARAUAPEBAS,3.715,3.799,28.0,32.0
2018,2,PA,REDENCAO,3.66,3.739,15.0,20.0
2018,2,PA,SANTAREM,3.557,3.64,45.0,45.0
2018,2,PA,XINGUARA,3.462,3.555,20.0,16.0
2018,2,PB,BAYEUX,3.279,3.395,27.0,26.0
2018,2,PB,CABEDELO,3.31,3.412,21.0,20.0
2018,2,PB,CAMPINA GRANDE,3.356,3.423,37.0,47.0
2018,2,PB,JOAO PESSOA,3.213,3.364,28.0,67.0
2018,2,PB,PATOS,3.437,3.581,24.0,20.0
2018,2,PB,SOUSA,3.428,3.499,12.0,12.0
2018,2,PE,ARARIPINA,3.415,3.427,24.0,32.0
2018,2,PE,ARCOVERDE,3.39,3.308,1.0,32.0
2018,2,PE,BELO JARDIM,3.312,3.332,7.0,28.0
2018,2,PE,CABO DE SANTO AGOSTINHO,,3.404,,24.0
2018,2,PE,CARUARU,,3.375,,61.0
2018,2,PE,GARANHUNS,3.203,3.285,3.0,48.0
2018,2,PE,GOIANA,,3.404,,26.0
2018,2,PE,IGARASSU,,3.299,,32.0
2018,2,PE,JABOATAO DOS GUARARAPES,,3.339,,44.0
2018,2,PE,LAJEDO,3.303,3.32,18.0,22.0
2018,2,PE,OLINDA,,3.439,,32.0
2018,2,PE,PAULISTA,,3.322,,40.0
2018,2,PE,PETROLINA,3.472,3.573,31.0,26.0
2018,2,PE,RECIFE,,3.365,,83.0
2018,2,PE,SALGUEIRO,3.366,3.377,7.0,22.0
2018,2,PE,SANTA CRUZ DO CAPIBARIBE,,3.417,,24.0
2018,2,PE,SERRA TALHADA,3.307,3.419,4.0,28.0
2018,2,PE,VITORIA DE SANTO ANTAO,3.199,3.308,4.0,32.0
2018,2,PI,PARNAIBA,3.543,3.66,35.0,48.0
2018,2,PI,PICOS,3.43,3.493,24.0,24.0
2018,2,PI,PIRIPIRI,3.457,3.536,20.0,17.0
2018,2,PI,TERESINA,3.48,3.576,73.0,156.0
2018,2,PR,APUCARANA,3.285,3.376,44.0,41.0
2018,2,PR,ARAPONGAS,3.254,3.392,23.0,25.0
2018,2,PR,ARAUCARIA,3.063,3.155,32.0,24.0
2018,2,PR,ASSIS CHATEAUBRIAND,3.241,3.314,25.0,19.0
2018,2,PR,CAMBE,3.247,3.395,31.0,25.0
2018,2,PR,CAMPO LARGO,3.128,3.221,20.0,16.0
2018,2,PR,CAMPO MOURAO,3.153,3.217,51.0,36.0
2018,2,PR,CASCAVEL,3.293,3.408,37.0,56.0
2018,2,PR,CASTRO,3.168,3.287,21.0,21.0
2018,2,PR,CIANORTE,3.286,3.374,39.0,28.0
2018,2,PR,COLOMBO,3.107,3.22,54.0,46.0
2018,2,PR,CORNELIO PROCOPIO,3.288,3.32,19.0,13.0
2018,2,PR,CURITIBA,3.069,3.231,46.0,121.0
2018,2,PR,FOZ DO IGUACU,3.233,3.39,28.0,54.0
2018,2,PR,FRANCISCO BELTRAO,3.174,3.263,27.0,27.0
2018,2,PR,GUARAPUAVA,3.199,3.248,36.0,48.0
2018,2,PR,LONDRINA,3.227,3.3,41.0,66.0
2018,2,PR,MARECHAL CANDIDO RONDON,3.255,3.33,24.0,16.0
2018,2,PR,MARINGA,3.178,3.307,29.0,59.0
2018,2,PR,PARANAGUA,3.126,3.289,25.0,29.0
2018,2,PR,PARANAVAI,3.227,3.272,21.0,24.0
2018,2,PR,PATO BRANCO,3.192,3.352,18.0,28.0
2018,2,PR,PINHAIS,3.176,3.334,21.0,31.0
2018,2,PR,PONTA GROSSA,3.15,3.21,35.0,52.0
2018,2,PR,SANTO ANTONIO DA PLATINA,3.112,3.183,20.0,28.0
2018,2,PR,SAO JOSE DOS PINHAIS,3.098,3.212,32.0,57.0
2018,2,PR,TOLEDO,3.248,3.347,42.0,38.0
2018,2,PR,UMUARAMA,3.198,3.275,20.0,38.0
2018,2,PR,UNIAO DA VITORIA,3.324,3.405,32.0,28.0
2018,2,RJ,ANGRA DOS REIS,,3.845,,9.0
2018,2,RJ,ARARUAMA,3.652,3.689,21.0,36.0
2018,2,RJ,BARRA DO PIRAI,3.675,3.801,24.0,25.0
2018,2,RJ,BARRA MANSA,3.65,3.785,31.0,29.0
2018,2,RJ,BELFORD ROXO,3.549,3.674,23.0,28.0
2018,2,RJ,CABO FRIO,3.67,3.782,16.0,32.0
2018,2,RJ,CAMPOS DOS GOYTACAZES,3.43,3.551,47.0,58.0
2018,2,RJ,DUQUE DE CAXIAS,3.527,3.68,57.0,66.0
2018,2,RJ,ITABORAI,3.532,3.644,26.0,28.0
2018,2,RJ,ITAGUAI,3.474,3.619,20.0,24.0
2018,2,RJ,ITAPERUNA,3.541,3.652,25.0,24.0
2018,2,RJ,MACAE,3.635,3.829,14.0,40.0
2018,2,RJ,MAGE,3.482,3.552,12.0,20.0
2018,2,RJ,MARICA,3.62,3.705,20.0,36.0
2018,2,RJ,NILOPOLIS,3.419,3.712,5.0,8.0
2018,2,RJ,NITEROI,3.7,3.724,16.0,63.0
2018,2,RJ,NOVA FRIBURGO,3.55,3.678,15.0,22.0
2018,2,RJ,NOVA IGUACU,3.534,3.66,43.0,49.0
2018,2,RJ,PETROPOLIS,3.594,3.698,21.0,33.0
2018,2,RJ,RESENDE,3.442,3.707,12.0,36.0
2018,2,RJ,RIO BONITO,3.557,3.68,24.0,24.0
2018,2,RJ,RIO DE JANEIRO,3.552,3.72,111.0,209.0
2018,2,RJ,SANTO ANTONIO DE PADUA,3.498,3.594,20.0,8.0
2018,2,RJ,SAO FRANCISCO DE ITABAPOANA,3.549,3.671,28.0,15.0
2018,2,RJ,SAO GONCALO,3.545,3.655,48.0,48.0
2018,2,RJ,SAO JOAO DE MERITI,3.504,3.654,23.0,24.0
2018,2,RJ,SAPUCAIA,3.348,3.435,36.0,24.0
2018,2,RJ,SAQUAREMA,3.722,3.823,16.0,24.0
2018,2,RJ,TERESOPOLIS,3.494,3.604,18.0,48.0
2018,2,RJ,TRES RIOS,3.491,3.626,21.0,29.0
2018,2,RJ,VALENCA,3.679,3.806,21.0,39.0
2018,2,RJ,VOLTA REDONDA,3.745,3.889,24.0,21.0
2018,2,RN,CAICO,3.528,3.648,16.0,22.0
2018,2,RN,MOSSORO,3.499,3.666,49.0,42.0
2018,2,RN,NATAL,3.491,3.622,64.0,97.0
2018,2,RN,PARNAMIRIM,3.507,3.621,45.0,56.0
2018,2,RO,ARIQUEMES,3.64,3.72,32.0,36.0
2018,2,RO,CACOAL,3.6,3.687,24.0,24.0
2018,2,RO,JI PARANA,3.63,3.698,56.0,36.0
2018,2,RO,PIMENTA BUENO,3.666,3.747,20.0,24.0
2018,2,RO,PORTO VELHO,3.555,3.664,90.0,87.0
2018,2,RO,VILHENA,3.654,3.743,38.0,35.0
2018,2,RR,BOA VISTA,3.489,3.552,44.0,50.0
2018,2,RS,ALEGRETE,3.5,3.578,17.0,17.0
2018,2,RS,ALVORADA,3.314,3.457,16.0,11.0
2018,2,RS,BAGE,3.654,3.756,21.0,31.0
2018,2,RS,BENTO GONCALVES,3.313,3.451,19.0,30.0
2018,2,RS,CACHOEIRA DO SUL,3.422,3.534,32.0,28.0
2018,2,RS,CACHOEIRINHA,3.174,3.281,40.0,36.0
2018,2,RS,CANOAS,3.221,3.299,38.0,50.0
2018,2,RS,CAXIAS DO SUL,3.321,3.454,19.0,52.0
2018,2,RS,CRUZ ALTA,3.33,3.458,32.0,29.0
2018,2,RS,ERECHIM,3.387,3.522,29.0,42.0
2018,2,RS,ESTEIO,3.233,3.375,22.0,30.0
2018,2,RS,GRAMADO,3.515,3.64,15.0,16.0
2018,2,RS,GRAVATAI,3.205,3.298,42.0,39.0
2018,2,RS,GUAIBA,3.288,3.392,28.0,24.0
2018,2,RS,IJUI,3.471,3.549,24.0,28.0
2018,2,RS,LAJEADO,3.388,3.399,8.0,24.0
2018,2,RS,NOVO HAMBURGO,3.183,3.293,40.0,40.0
2018,2,RS,OSORIO,3.189,3.292,24.0,24.0
2018,2,RS,PASSO FUNDO,3.309,3.459,37.0,45.0
2018,2,RS,PELOTAS,3.384,3.542,36.0,49.0
2018,2,RS,PORTO ALEGRE,3.24,3.375,54.0,91.0
2018,2,RS,RIO GRANDE,3.356,3.487,46.0,43.0
2018,2,RS,SANTA CRUZ DO SUL,3.319,3.375,31.0,41.0
2018,2,RS,SANTA MARIA,3.415,3.499,34.0,37.0
2018,2,RS,SANTA ROSA,3.385,3.503,24.0,24.0
2018,2,RS,SANTANA DO LIVRAMENTO,3.472,3.686,16.0,33.0
2018,2,RS,SANTO ANGELO,3.451,3.547,28.0,28.0
2018,2,RS,SAO GABRIEL,3.437,3.567,30.0,30.0
2018,2,RS,SAO LEOPOLDO,3.215,3.313,42.0,41.0
2018,2,RS,SAO LUIZ GONZAGA,3.275,3.369,20.0,16.0
2018,2,RS,SAPIRANGA,3.206,3.292,20.0,36.0
2018,2,RS,SAPUCAIA DO SUL,3.17,3.266,28.0,32.0
2018,2,RS,TORRES,3.27,3.393,12.0,20.0
2018,2,RS,URUGUAIANA,3.426,3.483,16.0,28.0
2018,2,RS,VACARIA,3.376,3.426,18.0,36.0
2018,2,RS,VIAMAO,3.145,3.397,13.0,13.0
2018,2,SC,ARARANGUA,3.175,3.246,25.0,23.0
2018,2,SC,BALNEARIO CAMBORIU,3.206,3.404,7.0,36.0
2018,2,SC,BIGUACU,3.222,3.327,20.0,39.0
2018,2,SC,BLUMENAU,3.262,3.366,40.0,60.0
2018,2,SC,BRUSQUE,3.303,3.333,11.0,34.0
2018,2,SC,CACADOR,3.279,3.378,28.0,29.0
2018,2,SC,CHAPECO,3.353,3.429,27.0,26.0
2018,2,SC,CONCORDIA,3.312,3.445,17.0,20.0
2018,2,SC,CRICIUMA,3.181,3.272,40.0,44.0
2018,2,SC,FLORIANOPOLIS,3.364,3.509,17.0,122.0
2018,2,SC,ITAJAI,3.146,3.325,7.0,38.0
2018,2,SC,JARAGUA DO SUL,3.322,3.412,33.0,41.0
2018,2,SC,JOINVILLE,3.194,3.303,23.0,54.0
2018,2,SC,LAGES,3.215,3.396,8.0,28.0
2018,2,SC,LAGUNA,3.195,3.249,24.0,24.0
2018,2,SC,MAFRA,3.257,3.361,16.0,25.0
2018,2,SC,PALHOCA,3.25,3.341,24.0,61.0
2018,2,SC,SAO JOSE,3.255,3.382,17.0,56.0
2018,2,SC,TUBARAO,3.175,3.258,21.0,33.0
2018,2,SC,VIDEIRA,3.294,3.367,21.0,24.0
2018,2,SC,XANXERE,3.221,3.316,11.0,15.0
2018,2,SE,ARACAJU,3.477,3.601,15.0,91.0
2018,2,SE,ITABAIANA,3.393,3.468,28.0,28.0
2018,2,SE,LAGARTO,3.29,3.331,12.0,20.0
2018,2,SE,NOSSA SENHORA DO SOCORRO,3.379,3.497,28.0,32.0
2018,2,SP,ADAMANTINA,3.272,3.46,20.0,28.0
2018,2,SP,AMERICANA,3.182,3.344,9.0,35.0
2018,2,SP,AMPARO,3.335,3.394,39.0,34.0
2018,2,SP,ARACATUBA,3.336,3.457,55.0,85.0
2018,2,SP,ARARAQUARA,3.311,3.469,30.0,39.0
2018,2,SP,ARARAS,3.197,3.317,48.0,42.0
2018,2,SP,ASSIS,3.406,3.461,44.0,68.0
2018,2,SP,ATIBAIA,3.292,3.427,38.0,56.0
2018,2,SP,AVARE,3.415,3.519,44.0,49.0
2018,2,SP,BARRETOS,3.452,3.54,34.0,60.0
2018,2,SP,BARUERI,3.264,3.407,36.0,64.0
2018,2,SP,BAURU,3.225,3.377,57.0,72.0
2018,2,SP,BEBEDOURO,3.354,3.401,18.0,31.0
2018,2,SP,BIRIGUI,3.329,3.429,32.0,48.0
2018,2,SP,BOTUCATU,3.303,3.391,24.0,23.0
2018,2,SP,BRAGANCA PAULISTA,3.285,3.425,28.0,36.0
2018,2,SP,CACAPAVA,3.255,3.391,20.0,28.0
2018,2,SP,CAMPINAS,3.29,3.391,61.0,86.0
2018,2,SP,CARAGUATATUBA,3.505,3.624,27.0,34.0
2018,2,SP,CARAPICUIBA,3.343,3.363,8.0,29.0
2018,2,SP,CATANDUVA,3.288,3.463,17.0,38.0
2018,2,SP,COSMOPOLIS,3.241,3.36,13.0,10.0
2018,2,SP,COTIA,3.411,3.523,32.0,44.0
2018,2,SP,CRUZEIRO,3.397,3.432,18.0,17.0
2018,2,SP,CUBATAO,3.415,3.572,14.0,22.0
2018,2,SP,DIADEMA,3.227,3.456,16.0,45.0
2018,2,SP,DRACENA,3.387,3.456,27.0,27.0
2018,2,SP,EMBU DAS ARTES,3.319,3.444,48.0,28.0
2018,2,SP,FRANCA,3.222,3.312,40.0,51.0
2018,2,SP,GARCA,3.392,3.498,17.0,24.0
2018,2,SP,GUARATINGUETA,3.403,3.546,19.0,32.0
2018,2,SP,GUARUJA,3.495,3.67,6.0,41.0
2018,2,SP,GUARULHOS,3.272,3.4,47.0,76.0
2018,2,SP,HORTOLANDIA,3.186,3.335,32.0,40.0
2018,2,SP,IBITINGA,3.291,3.446,27.0,27.0
2018,2,SP,INDAIATUBA,3.357,3.48,36.0,44.0
2018,2,SP,ITANHAEM,3.482,3.716,12.0,10.0
2018,2,SP,ITAPECERICA DA SERRA,3.28,3.394,27.0,31.0
2018,2,SP,ITAPETININGA,3.237,3.313,42.0,36.0
2018,2,SP,ITAPEVA,3.388,3.497,26.0,36.0
2018,2,SP,ITAPIRA,3.259,3.341,32.0,36.0
2018,2,SP,ITAPOLIS,3.332,3.389,35.0,27.0
2018,2,SP,ITAQUAQUECETUBA,3.291,3.439,22.0,32.0
2018,2,SP,ITATIBA,3.253,3.352,38.0,44.0
2018,2,SP,ITU,3.408,3.465,35.0,67.0
2018,2,SP,JABOTICABAL,3.251,3.37,36.0,45.0
2018,2,SP,JACAREI,3.253,3.315,39.0,42.0
2018,2,SP,JALES,3.248,3.365,36.0,32.0
2018,2,SP,JAU,3.343,3.457,35.0,37.0
2018,2,SP,JOSE BONIFACIO,3.258,3.355,50.0,45.0
2018,2,SP,JUNDIAI,3.405,3.5,38.0,73.0
2018,2,SP,LEME,3.228,3.39,40.0,65.0
2018,2,SP,LIMEIRA,3.219,3.366,41.0,76.0
2018,2,SP,LINS,3.365,3.443,36.0,48.0
2018,2,SP,LORENA,3.175,3.287,19.0,27.0
2018,2,SP,MARILIA,3.377,3.427,36.0,55.0
2018,2,SP,MATAO,3.238,3.351,58.0,46.0
2018,2,SP,MAUA,3.323,3.423,22.0,40.0
2018,2,SP,MIRASSOL,3.238,3.362,28.0,22.0
2018,2,SP,MOCOCA,3.174,3.274,42.0,21.0
2018,2,SP,MOGI DAS CRUZES,3.248,3.321,33.0,60.0
2018,2,SP,MOGI GUACU,3.281,3.39,43.0,41.0
2018,2,SP,MOGI MIRIM,3.218,3.35,26.0,49.0
2018,2,SP,MONTE ALTO,3.468,3.559,30.0,40.0
2018,2,SP,OLIMPIA,3.282,3.402,32.0,33.0
2018,2,SP,OSASCO,3.277,3.42,34.0,54.0
2018,2,SP,OURINHOS,3.196,3.384,49.0,65.0
2018,2,SP,PARAGUACU PAULISTA,3.403,3.441,31.0,26.0
2018,2,SP,PAULINIA,3.298,3.402,33.0,29.0
2018,2,SP,PINDAMONHANGABA,3.205,3.339,16.0,26.0
2018,2,SP,PIRACICABA,3.237,3.359,53.0,64.0
2018,2,SP,PIRASSUNUNGA,3.265,3.388,25.0,29.0
2018,2,SP,POA,3.203,3.349,18.0,12.0
2018,2,SP,PORTO FERREIRA,3.263,3.357,24.0,16.0
2018,2,SP,PRAIA GRANDE,3.425,3.497,14.0,40.0
2018,2,SP,PRESIDENTE PRUDENTE,3.326,3.422,60.0,76.0
2018,2,SP,PRESIDENTE VENCESLAU,3.412,3.503,36.0,38.0
2018,2,SP,RIBEIRAO PIRES,3.308,3.554,21.0,21.0
2018,2,SP,RIBEIRAO PRETO,3.254,3.41,43.0,76.0
2018,2,SP,RIO CLARO,3.231,3.331,48.0,51.0
2018,2,SP,SALTO,3.278,3.402,32.0,31.0
2018,2,SP,SANTA BARBARA D OESTE,3.216,3.356,22.0,27.0
2018,2,SP,SANTA CRUZ DO RIO PARDO,3.334,3.406,23.0,28.0
2018,2,SP,SANTO ANDRE,3.346,3.437,23.0,55.0
2018,2,SP,SANTOS,3.303,3.45,14.0,34.0
2018,2,SP,SAO BERNARDO DO CAMPO,3.349,3.471,30.0,68.0
2018,2,SP,SAO CAETANO DO SUL,3.259,3.496,5.0,34.0
2018,2,SP,SAO CARLOS,3.234,3.361,46.0,68.0
2018,2,SP,SAO JOAO DA BOA VISTA,3.237,3.333,41.0,41.0
2018,2,SP,SAO JOSE DO RIO PRETO,3.198,3.354,57.0,68.0
2018,2,SP,SAO JOSE DOS CAMPOS,3.234,3.343,22.0,56.0
